date,from state,to state
3/30/20140:00,DOWN,UP
4/1/20140:00,DOWN,DOWN
4/2/20140:00,DOWN,DOWN
4/3/20140:00,DOWN,UP
4/5/20140:00,DOWN,DOWN
4/6/20140:00,DOWN,DOWN
4/7/20140:00,DOWN,DOWN
4/8/20140:00,DOWN,DOWN
4/9/20140:00,DOWN,UP
4/11/20140:00,DOWN,DOWN
4/12/20140:00,DOWN,UP
4/15/20140:00,DOWN,DOWN
4/16/20140:00,DOWN,DOWN
4/17/20140:00,DOWN,UP
4/19/20140:00,DOWN,DOWN
4/20/20140:00,DOWN,DOWN
4/21/20140:00,DOWN,DOWN
4/22/20140:00,DOWN,DOWN
4/23/20140:00,DOWN,DOWN
4/24/20140:00,DOWN,DOWN
4/25/20140:00,DOWN,DOWN
4/26/20140:00,DOWN,DOWN
4/27/20140:00,DOWN,DOWN
4/28/20140:00,DOWN,DOWN
4/29/20140:00,DOWN,DOWN
4/30/20140:00,DOWN,DOWN
5/1/20140:00,DOWN,DOWN
5/2/20140:00,DOWN,DOWN
5/3/20140:00,DOWN,DOWN
5/4/20140:00,DOWN,DOWN
