date,from state,to state
5/5/2014 0:00, DOWN, DOWN
5/6/2014 0:00, DOWN, DOWN
5/7/2014 0:00, DOWN, DOWN
5/8/2014 0:00, DOWN, DOWN
5/9/2014 0:00, DOWN, DOWN
5/10/2014 0:00, DOWN, DOWN
5/11/2014 0:00, DOWN, DOWN
5/12/2014 0:00, DOWN, DOWN
5/13/2014 0:00, DOWN, DOWN
5/14/2014 0:00, DOWN, DOWN
5/15/2014 0:00, DOWN, DOWN
5/16/2014 0:00, DOWN, DOWN
5/17/2014 0:00, DOWN, DOWN
5/18/2014 0:00, DOWN, UP
5/20/2014 0:00, DOWN, UP
5/22/2014 0:00, DOWN, DOWN
5/23/2014 0:00, DOWN, UP
5/25/2014 0:00, DOWN, DOWN
5/26/2014 0:00, DOWN, DOWN
5/27/2014 0:00, DOWN, DOWN
5/28/2014 0:00, DOWN, UP
5/30/2014 0:00, DOWN, DOWN
5/31/2014 0:00, DOWN, UP
6/2/2014 0:00, DOWN, DOWN
6/3/2014 0:00, DOWN, UP
6/5/2014 0:00, DOWN, DOWN
6/6/2014 0:00, DOWN, DOWN
6/7/2014 0:00, DOWN, DOWN
6/8/2014 0:00, DOWN, DOWN
6/9/2014 0:00, DOWN, DOWN
