date,from state,to state
1/28/2015 0:00, DOWN, DOWN
1/29/2015 0:00, DOWN, DOWN
1/30/2015 0:00, DOWN, UP
2/2/2015 0:00, DOWN, DOWN
2/3/2015 0:00, DOWN, DOWN
2/4/2015 0:00, DOWN, DOWN
2/5/2015 0:00, DOWN, DOWN
2/6/2015 0:00, DOWN, DOWN
2/7/2015 0:00, DOWN, DOWN
2/8/2015 0:00, DOWN, DOWN
2/9/2015 0:00, DOWN, DOWN
2/10/2015 0:00, DOWN, DOWN
2/11/2015 0:00, DOWN, UP
2/14/2015 0:00, DOWN, DOWN
2/15/2015 0:00, DOWN, UP
2/17/2015 0:00, DOWN, DOWN
2/18/2015 0:00, DOWN, DOWN
2/19/2015 0:00, DOWN, DOWN
2/20/2015 0:00, DOWN, DOWN
2/21/2015 0:00, DOWN, DOWN
2/22/2015 0:00, DOWN, DOWN
2/23/2015 0:00, DOWN, DOWN
2/24/2015 0:00, DOWN, DOWN
2/25/2015 0:00, DOWN, UP
2/27/2015 0:00, DOWN, DOWN
2/28/2015 0:00, DOWN, UP
3/2/2015 0:00, DOWN, DOWN
3/3/2015 0:00, DOWN, DOWN
3/4/2015 0:00, DOWN, DOWN
3/5/2015 0:00, DOWN, DOWN
