date,from state,to state
3/6/2014 0:00, DOWN, DOWN
3/7/2014 0:00, DOWN, DOWN
3/8/2014 0:00, DOWN, DOWN
3/9/2014 0:00, DOWN, DOWN
3/10/2014 0:00, DOWN, DOWN
3/11/2014 0:00, DOWN, DOWN
3/12/2014 0:00, DOWN, DOWN
3/13/2014 0:00, DOWN, DOWN
3/14/2014 0:00, DOWN, DOWN
3/15/2014 0:00, DOWN, DOWN
3/16/2014 0:00, DOWN, DOWN
3/17/2014 0:00, DOWN, DOWN
3/18/2014 0:00, DOWN, DOWN
3/19/2014 0:00, DOWN, DOWN
3/20/2014 0:00, DOWN, DOWN
3/21/2014 0:00, DOWN, DOWN
3/22/2014 0:00, DOWN, UP
3/24/2014 0:00, DOWN, DOWN
3/25/2014 0:00, DOWN, DOWN
3/26/2014 0:00, DOWN, UP
3/28/2014 0:00, DOWN, DOWN
3/29/2014 0:00, DOWN, DOWN
3/30/2014 0:00, DOWN, UP
4/1/2014 0:00, DOWN, DOWN
4/2/2014 0:00, DOWN, DOWN
4/3/2014 0:00, DOWN, DOWN
4/4/2014 0:00, DOWN, DOWN
4/5/2014 0:00, DOWN, DOWN
4/6/2014 0:00, DOWN, DOWN
4/7/2014 0:00, DOWN, DOWN
