date,from state,to state
2/15/20140:00,DOWN,DOWN
2/16/20140:00,DOWN,DOWN
2/17/20140:00,DOWN,DOWN
2/18/20140:00,DOWN,DOWN
2/19/20140:00,DOWN,DOWN
2/20/20140:00,DOWN,UP
2/22/20140:00,DOWN,DOWN
2/23/20140:00,DOWN,DOWN
2/24/20140:00,DOWN,UP
2/26/20140:00,DOWN,DOWN
2/27/20140:00,DOWN,DOWN
2/28/20140:00,DOWN,DOWN
3/1/20140:00,DOWN,UP
3/3/20140:00,DOWN,DOWN
3/4/20140:00,DOWN,DOWN
3/5/20140:00,DOWN,DOWN
3/6/20140:00,DOWN,DOWN
3/7/20140:00,DOWN,DOWN
3/8/20140:00,DOWN,DOWN
3/9/20140:00,DOWN,DOWN
3/10/20140:00,DOWN,DOWN
3/11/20140:00,DOWN,DOWN
3/12/20140:00,DOWN,DOWN
3/13/20140:00,DOWN,DOWN
3/14/20140:00,DOWN,DOWN
3/15/20140:00,DOWN,DOWN
3/16/20140:00,DOWN,DOWN
3/17/20140:00,DOWN,DOWN
3/18/20140:00,DOWN,DOWN
3/19/20140:00,DOWN,DOWN
