date,from state,to state
2/3/2013 0:00, DOWN, DOWN
2/4/2013 0:00, DOWN, DOWN
2/5/2013 0:00, DOWN, DOWN
2/6/2013 0:00, DOWN, DOWN
2/7/2013 0:00, DOWN, DOWN
2/8/2013 0:00, DOWN, DOWN
2/9/2013 0:00, DOWN, DOWN
2/10/2013 0:00, DOWN, DOWN
2/11/2013 0:00, DOWN, DOWN
2/12/2013 0:00, DOWN, UP
2/14/2013 0:00, DOWN, DOWN
2/15/2013 0:00, DOWN, DOWN
2/16/2013 0:00, DOWN, DOWN
2/17/2013 0:00, DOWN, UP
2/19/2013 0:00, DOWN, DOWN
2/20/2013 0:00, DOWN, DOWN
2/21/2013 0:00, DOWN, DOWN
2/22/2013 0:00, DOWN, DOWN
2/23/2013 0:00, DOWN, DOWN
2/24/2013 0:00, DOWN, DOWN
2/25/2013 0:00, DOWN, DOWN
2/26/2013 0:00, DOWN, UP
2/28/2013 0:00, DOWN, DOWN
3/1/2013 0:00, DOWN, DOWN
3/2/2013 0:00, DOWN, DOWN
3/3/2013 0:00, DOWN, UP
3/5/2013 0:00, DOWN, DOWN
3/6/2013 0:00, DOWN, UP
3/9/2013 0:00, DOWN, UP
3/11/2013 0:00, DOWN, UP
