date,from state,to state
6/26/2014 0:00, DOWN, DOWN
6/27/2014 0:00, DOWN, DOWN
6/28/2014 0:00, DOWN, UP
6/30/2014 0:00, DOWN, DOWN
7/1/2014 0:00, DOWN, DOWN
7/2/2014 0:00, DOWN, DOWN
7/3/2014 0:00, DOWN, DOWN
7/4/2014 0:00, DOWN, DOWN
7/5/2014 0:00, DOWN, DOWN
7/6/2014 0:00, DOWN, DOWN
7/7/2014 0:00, DOWN, DOWN
7/8/2014 0:00, DOWN, DOWN
7/9/2014 0:00, DOWN, DOWN
7/10/2014 0:00, DOWN, DOWN
7/11/2014 0:00, DOWN, DOWN
7/12/2014 0:00, DOWN, DOWN
7/13/2014 0:00, DOWN, DOWN
7/14/2014 0:00, DOWN, DOWN
7/15/2014 0:00, DOWN, DOWN
7/16/2014 0:00, DOWN, DOWN
7/17/2014 0:00, DOWN, DOWN
7/18/2014 0:00, DOWN, DOWN
7/19/2014 0:00, DOWN, DOWN
7/20/2014 0:00, DOWN, DOWN
7/21/2014 0:00, DOWN, DOWN
7/22/2014 0:00, DOWN, DOWN
7/23/2014 0:00, DOWN, DOWN
7/24/2014 0:00, DOWN, DOWN
7/25/2014 0:00, DOWN, DOWN
7/26/2014 0:00, DOWN, DOWN
