date,from state,to state
1/17/2016 0:00, DOWN, DOWN
1/18/2016 0:00, DOWN, UP
1/20/2016 0:00, DOWN, DOWN
1/21/2016 0:00, DOWN, DOWN
1/22/2016 0:00, DOWN, DOWN
1/23/2016 0:00, DOWN, DOWN
1/24/2016 0:00, DOWN, DOWN
1/25/2016 0:00, DOWN, DOWN
1/26/2016 0:00, DOWN, DOWN
1/27/2016 0:00, DOWN, DOWN
1/28/2016 0:00, DOWN, DOWN
1/29/2016 0:00, DOWN, DOWN
1/30/2016 0:00, DOWN, DOWN
1/31/2016 0:00, DOWN, DOWN
2/1/2016 0:00, DOWN, DOWN
2/2/2016 0:00, DOWN, UP
2/4/2016 0:00, DOWN, DOWN
2/5/2016 0:00, DOWN, DOWN
2/6/2016 0:00, DOWN, DOWN
2/7/2016 0:00, DOWN, DOWN
2/8/2016 0:00, DOWN, DOWN
2/9/2016 0:00, DOWN, DOWN
2/10/2016 0:00, DOWN, DOWN
2/11/2016 0:00, DOWN, DOWN
2/12/2016 0:00, DOWN, DOWN
2/13/2016 0:00, DOWN, DOWN
2/14/2016 0:00, DOWN, DOWN
2/15/2016 0:00, DOWN, DOWN
2/16/2016 0:00, DOWN, DOWN
2/17/2016 0:00, DOWN, DOWN
