date,from state,to state
12/10/2013 0:00, DOWN, DOWN
12/11/2013 0:00, DOWN, DOWN
12/12/2013 0:00, DOWN, DOWN
12/13/2013 0:00, DOWN, DOWN
12/14/2013 0:00, DOWN, DOWN
12/15/2013 0:00, DOWN, DOWN
12/16/2013 0:00, DOWN, DOWN
12/17/2013 0:00, DOWN, UP
12/19/2013 0:00, DOWN, DOWN
12/20/2013 0:00, DOWN, DOWN
12/21/2013 0:00, DOWN, UP
12/23/2013 0:00, DOWN, DOWN
12/24/2013 0:00, DOWN, UP
12/26/2013 0:00, DOWN, DOWN
12/27/2013 0:00, DOWN, DOWN
12/28/2013 0:00, DOWN, DOWN
12/29/2013 0:00, DOWN, DOWN
12/30/2013 0:00, DOWN, DOWN
12/31/2013 0:00, DOWN, DOWN
1/1/2014 0:00, DOWN, DOWN
1/2/2014 0:00, DOWN, DOWN
1/3/2014 0:00, DOWN, UP
1/5/2014 0:00, DOWN, DOWN
1/6/2014 0:00, DOWN, UP
1/8/2014 0:00, DOWN, DOWN
1/9/2014 0:00, DOWN, UP
1/11/2014 0:00, DOWN, DOWN
1/12/2014 0:00, DOWN, DOWN
1/13/2014 0:00, DOWN, DOWN
1/14/2014 0:00, DOWN, DOWN
