date,from state,to state
6/2/2015 0:00, DOWN, DOWN
6/3/2015 0:00, DOWN, DOWN
6/4/2015 0:00, DOWN, DOWN
6/5/2015 0:00, DOWN, DOWN
6/6/2015 0:00, DOWN, UP
6/8/2015 0:00, DOWN, DOWN
6/9/2015 0:00, DOWN, DOWN
6/10/2015 0:00, DOWN, DOWN
6/11/2015 0:00, DOWN, DOWN
6/12/2015 0:00, DOWN, DOWN
6/13/2015 0:00, DOWN, DOWN
6/14/2015 0:00, DOWN, UP
6/16/2015 0:00, DOWN, DOWN
6/17/2015 0:00, DOWN, DOWN
6/18/2015 0:00, DOWN, DOWN
6/19/2015 0:00, DOWN, DOWN
6/20/2015 0:00, DOWN, DOWN
6/21/2015 0:00, DOWN, DOWN
6/22/2015 0:00, DOWN, DOWN
6/23/2015 0:00, DOWN, DOWN
6/24/2015 0:00, DOWN, DOWN
6/25/2015 0:00, DOWN, UP
6/27/2015 0:00, DOWN, UP
6/30/2015 0:00, DOWN, DOWN
7/1/2015 0:00, DOWN, DOWN
7/2/2015 0:00, DOWN, DOWN
7/3/2015 0:00, DOWN, UP
7/5/2015 0:00, DOWN, DOWN
7/6/2015 0:00, DOWN, DOWN
7/7/2015 0:00, DOWN, DOWN
