date,from state,to state
1/1/2013 0:00, DOWN, DOWN
1/2/2013 0:00, DOWN, DOWN
1/3/2013 0:00, DOWN, DOWN
1/4/2013 0:00, DOWN, DOWN
1/5/2013 0:00, DOWN, DOWN
1/6/2013 0:00, DOWN, DOWN
1/7/2013 0:00, DOWN, DOWN
1/8/2013 0:00, DOWN, UP
1/10/2013 0:00, DOWN, DOWN
1/11/2013 0:00, DOWN, DOWN
1/12/2013 0:00, DOWN, DOWN
1/13/2013 0:00, DOWN, DOWN
1/14/2013 0:00, DOWN, UP
1/17/2013 0:00, DOWN, DOWN
1/18/2013 0:00, DOWN, DOWN
1/19/2013 0:00, DOWN, UP
1/22/2013 0:00, DOWN, DOWN
1/23/2013 0:00, DOWN, UP
1/26/2013 0:00, DOWN, UP
1/29/2013 0:00, DOWN, UP
1/31/2013 0:00, DOWN, DOWN
2/1/2013 0:00, DOWN, UP
2/3/2013 0:00, DOWN, DOWN
2/4/2013 0:00, DOWN, UP
2/9/2013 0:00, DOWN, UP
2/12/2013 0:00, DOWN, UP
2/14/2013 0:00, DOWN, DOWN
2/15/2013 0:00, DOWN, DOWN
2/16/2013 0:00, DOWN, DOWN
2/17/2013 0:00, DOWN, UP
