date,from state,to state
10/16/20140:00,DOWN,UP
10/18/20140:00,DOWN,DOWN
10/19/20140:00,DOWN,DOWN
10/20/20140:00,DOWN,DOWN
10/21/20140:00,DOWN,DOWN
10/22/20140:00,DOWN,DOWN
10/23/20140:00,DOWN,DOWN
10/24/20140:00,DOWN,DOWN
10/25/20140:00,DOWN,DOWN
10/26/20140:00,DOWN,DOWN
10/27/20140:00,DOWN,DOWN
10/28/20140:00,DOWN,UP
10/30/20140:00,DOWN,DOWN
10/31/20140:00,DOWN,DOWN
11/1/20140:00,DOWN,DOWN
11/2/20140:00,DOWN,DOWN
11/3/20140:00,DOWN,UP
11/6/20140:00,DOWN,DOWN
11/7/20140:00,DOWN,UP
11/9/20140:00,DOWN,DOWN
11/10/20140:00,DOWN,UP
11/12/20140:00,DOWN,DOWN
11/13/20140:00,DOWN,DOWN
11/14/20140:00,DOWN,UP
11/16/20140:00,DOWN,DOWN
11/17/20140:00,DOWN,DOWN
11/18/20140:00,DOWN,DOWN
11/19/20140:00,DOWN,DOWN
11/20/20140:00,DOWN,DOWN
11/21/20140:00,DOWN,UP
